url,tld,is_phishing,url_length,num_dashes,num_digits,num_special_chars,path_segments,num_dots,num_underscores,num_dashes_in_hostname,double_slash_in_path,hostname_length,path_length,query_length,registration_time,creation_date,expiration_date,site_age_years,time_to_expire_years,registrar,country_registered,is_registered_in_ar
http://mercadolibre.com.ar,com.ar,False,26,0,0,0,0,2,0,0,False,19,0,0,12.57,2013-10-18T00:00:00,2026-05-11T00:00:00,11.77,0.79,nicar,Desconocido,False
http://lanacion.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.37,2013-08-22T00:00:00,2026-01-01T00:00:00,11.93,0.44,nicar,Desconocido,False
http://promiedos.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,1.02,2024-09-02T12:08:26.592573,2025-09-09T00:00:00,0.89,0.13,nicar,Desconocido,False
http://google.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,12.7,2013-10-29T00:00:00,2026-07-08T00:00:00,11.74,0.95,nicar,Desconocido,False
http://anses.gob.ar,gob.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,11.41,2014-04-08T00:00:00,2025-09-01T00:00:00,11.3,0.1,nicar,Desconocido,False
http://pagina12.com.ar,com.ar,False,22,0,2,0,0,2,0,0,False,15,0,0,12.45,2013-10-01T00:00:00,2026-03-10T00:00:00,11.82,0.62,nicar,Desconocido,False
http://mercadopago.com.ar,com.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,12.77,2013-10-18T00:00:00,2026-07-22T00:00:00,11.77,0.99,nicar,Desconocido,False
http://tn.com.ar,com.ar,False,16,0,0,0,0,2,0,0,False,9,0,0,12.25,2013-09-05T00:00:00,2025-12-02T00:00:00,11.89,0.36,nicar,Desconocido,False
http://lavoz.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,12.07,2013-09-10T00:00:00,2025-10-03T00:00:00,11.88,0.19,nicar,Desconocido,False
http://afip.gob.ar,gob.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.58,2013-10-30T00:00:00,2026-05-26T00:00:00,11.74,0.84,nicar,Desconocido,False
http://ole.com.ar,com.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,12.37,2013-08-22T00:00:00,2026-01-01T00:00:00,11.93,0.44,nicar,Desconocido,False
http://claro.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,12.22,2013-12-02T00:00:00,2026-02-18T00:00:00,11.65,0.57,nicar,Desconocido,False
http://losandes.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.6,2013-10-16T00:00:00,2026-05-20T00:00:00,11.78,0.82,nicar,Desconocido,False
http://espn.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.54,2014-01-06T00:00:00,2026-07-18T00:00:00,11.55,0.98,nicar,Desconocido,False
http://diariouno.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,7.06,2019-01-18T13:38:00.441499,2026-02-07T00:00:00,6.52,0.54,nicar,Desconocido,False
http://correoargentino.com.ar,com.ar,False,29,0,0,0,0,2,0,0,False,22,0,0,12.36,2013-08-27T00:00:00,2026-01-01T00:00:00,11.92,0.44,nicar,Desconocido,False
http://argentina.gob.ar,gob.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,12.14,2013-08-22T00:00:00,2025-10-09T00:00:00,11.93,0.21,nicar,Desconocido,False
http://solodeportes.com.ar,com.ar,False,26,0,0,0,0,2,0,0,False,19,0,0,5.06,2020-12-15T14:30:59.094603,2026-01-06T00:00:00,4.61,0.45,nicar,Desconocido,False
http://zonaprop.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.29,2013-08-26T00:00:00,2025-12-06T00:00:00,11.92,0.37,nicar,Desconocido,False
http://meteored.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.61,2013-10-18T00:00:00,2026-05-26T00:00:00,11.77,0.84,nicar,Desconocido,False
http://educacion.gob.ar,gob.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,12.64,2013-08-21T00:00:00,2026-04-10T00:00:00,11.93,0.71,nicar,Desconocido,False
http://bplay.bet.ar,bet.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,88.05,2013-01-01T00:00:00,2100-12-31T00:00:00,12.57,75.48,nicar,Desconocido,False
http://tujugada.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.25,2013-11-13T00:00:00,2026-02-09T00:00:00,11.7,0.55,nicar,Desconocido,False
http://jugandoonline.com.ar,com.ar,False,27,0,0,0,0,2,0,0,False,20,0,0,12.84,2013-08-25T00:00:00,2026-06-25T00:00:00,11.92,0.92,nicar,Desconocido,False
http://mrse.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.39,2013-08-26T00:00:00,2026-01-12T00:00:00,11.92,0.47,nicar,Desconocido,False
http://betano.bet.ar,bet.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,88.05,2013-01-01T00:00:00,2100-12-31T00:00:00,12.57,75.48,nicar,Desconocido,False
http://uba.ar,ar,False,13,0,0,0,0,1,0,0,False,6,0,0,11.83,2014-05-06T00:00:00,2026-03-03T00:00:00,11.22,0.61,nicar,Desconocido,False
http://unc.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://unlp.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,,False
http://dexter.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,4.95,2021-08-03T20:36:07.653680,2026-07-17T00:00:00,3.97,0.98,nicar,Desconocido,False
http://telecentro.net.ar,net.ar,False,24,0,0,0,0,2,0,0,False,17,0,0,,,,,,,Desconocido,False
http://lagaceta.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://bancogalicia.com.ar,com.ar,False,26,0,0,0,0,2,0,0,False,19,0,0,,,,,,,Desconocido,False
http://bna.com.ar,com.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,Desconocido,False
http://personal.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://bbva.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://ciudad.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,Desconocido,False
http://scba.gov.ar,gov.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://betsson.bet.ar,bet.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,Desconocido,False
http://bancoprovincia.com.ar,com.ar,False,28,0,0,0,0,2,0,0,False,21,0,0,,,,,,,Desconocido,False
http://buenosaires.gob.ar,gob.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,,,,,,,Desconocido,False
http://adidas.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,Desconocido,False
http://cetrogar.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://mercadoshops.com.ar,com.ar,False,26,0,0,0,0,2,0,0,False,19,0,0,,,,,,,Desconocido,False
http://ruta1000.com.ar,com.ar,False,22,0,4,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://bet365.bet.ar,bet.ar,False,20,0,3,0,0,2,0,0,False,13,0,0,,,,,,,Desconocido,False
http://gba.gov.ar,gov.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,7.13,2018-10-18T10:26:21.001597,2025-12-03T00:00:00,6.77,0.36,nicar,Desconocido,False
http://mendoza.edu.ar,edu.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,,False
http://loteriasmundiales.com.ar,com.ar,False,31,0,0,0,0,2,0,0,False,24,0,0,12.22,2014-03-10T00:00:00,2026-05-26T00:00:00,11.38,0.84,nicar,Desconocido,False
http://seguridadvial.gob.ar,gob.ar,False,27,0,0,0,0,2,0,0,False,20,0,0,12.2,2013-10-03T00:00:00,2025-12-11T00:00:00,11.81,0.38,nicar,Desconocido,False
http://citycenteronline.bet.ar,bet.ar,False,30,0,0,0,0,2,0,0,False,23,0,0,88.05,2013-01-01T00:00:00,2100-12-31T00:00:00,12.57,75.48,nicar,Desconocido,False
http://locanto.com.ar,com.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,12.33,2013-09-25T00:00:00,2026-01-22T00:00:00,11.84,0.5,nicar,Desconocido,False
http://dns.ar,ar,False,13,0,0,0,0,1,0,0,False,6,0,0,,,,,,,,False
http://uncu.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,,False
http://unr.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://smn.gob.ar,gob.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,12.56,2013-10-21T00:00:00,2026-05-11T00:00:00,11.76,0.79,nicar,Desconocido,False
http://blogspot.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.02,2013-10-29T00:00:00,2025-11-02T00:00:00,11.74,0.27,nicar,Desconocido,False
http://parati.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,2.13,2024-01-09T22:07:53.781983,2026-02-24T00:00:00,1.54,0.59,nicar,Desconocido,False
http://unlam.edu.ar,edu.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,,,,,,,,False
http://sportsbet.bet.ar,bet.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,88.05,2013-01-01T00:00:00,2100-12-31T00:00:00,12.57,75.48,nicar,Desconocido,False
http://utn.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://jujuy.edu.ar,edu.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,,,,,,,,False
http://riu.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://iplanisp.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,11.9,2013-10-23T00:00:00,2025-09-14T00:00:00,11.76,0.14,nicar,Desconocido,False
http://unl.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://aerolineas.com.ar,com.ar,False,24,0,0,0,0,2,0,0,False,17,0,0,12.08,2013-12-04T00:00:00,2026-01-01T00:00:00,11.64,0.44,nicar,Desconocido,False
http://prima.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,12.68,2013-08-20T00:00:00,2026-04-22T00:00:00,11.93,0.74,nicar,Desconocido,False
http://telecom.net.ar,net.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,12.36,2013-08-20T00:00:00,2025-12-27T00:00:00,11.93,0.42,nicar,Desconocido,False
http://fibertel.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.62,2013-08-20T00:00:00,2026-03-31T00:00:00,11.93,0.68,nicar,Desconocido,False
http://despegar.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,6.13,2019-06-25T14:44:32.547231,2025-08-10T00:00:00,6.08,0.04,nicar,Desconocido,False
http://conicet.gov.ar,gov.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,12.84,2013-08-22T00:00:00,2026-06-20T00:00:00,11.93,0.9,nicar,Desconocido,False
http://speedy.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,12.39,2013-08-26T00:00:00,2026-01-12T00:00:00,11.92,0.47,nicar,Desconocido,False
http://lacapital.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,12.37,2013-08-22T00:00:00,2026-01-01T00:00:00,11.93,0.44,nicar,Desconocido,False
http://arba.gov.ar,gov.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.44,2013-08-28T00:00:00,2026-01-31T00:00:00,11.91,0.52,nicar,Desconocido,False
http://unq.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://gba.gob.ar,gob.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,7.14,2018-10-18T10:26:21.001597,2025-12-06T00:00:00,6.77,0.37,nicar,Desconocido,False
http://cba.gov.ar,gov.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,Desconocido,False
http://mendoza.gov.ar,gov.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,Desconocido,False
http://paparazzi.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://unne.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://bue.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,Desconocido,False
http://advance.com.ar,com.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,Desconocido,False
http://mdp.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,Desconocido,False
http://movistar.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://pedidosya.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://santander.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://rionegro.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://bvconline.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://redlink.com.ar,com.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,Desconocido,False
http://tntsports.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://trilogica.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://cronica.com.ar,com.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,Desconocido,False
http://galicia.ar,ar,False,17,0,0,0,0,1,0,0,False,10,0,0,12.17,2013-08-26T00:00:00,2025-10-24T00:00:00,11.92,0.25,nicar,Desconocido,False
http://viapais.com.ar,com.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,6.81,2019-05-17T11:54:35.643109,2026-03-09T00:00:00,6.19,0.62,nicar,Desconocido,False
http://educ.ar,ar,False,14,0,0,0,0,1,0,0,False,7,0,0,12.5,2013-09-03T00:00:00,2026-03-03T00:00:00,11.9,0.61,nicar,Desconocido,False
http://flow.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.02,2013-08-20T00:00:00,2025-08-25T00:00:00,11.93,0.08,nicar,Desconocido,False
http://uncoma.edu.ar,edu.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,,False
http://uner.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,,False
http://carrefour.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,12.44,2013-10-08T00:00:00,2026-03-13T00:00:00,11.8,0.63,nicar,Desconocido,False
http://tripadvisor.com.ar,com.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,12.11,2014-01-24T00:00:00,2026-03-01T00:00:00,11.5,0.6,nicar,Desconocido,False
http://nosconecta.com.ar,com.ar,False,24,0,0,0,0,2,0,0,False,17,0,0,6.11,2019-12-11T17:33:48.442548,2026-01-18T00:00:00,5.62,0.48,nicar,Desconocido,False
http://uca.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://bcra.gob.ar,gob.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.39,2013-12-26T00:00:00,2026-05-16T00:00:00,11.58,0.81,nicar,Desconocido,False
http://pami.org.ar,org.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.07,2014-03-31T00:00:00,2026-04-24T00:00:00,11.32,0.75,nicar,Desconocido,False
http://unicen.edu.ar,edu.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,,False
http://jus.gov.ar,gov.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,12.59,2013-09-04T00:00:00,2026-04-06T00:00:00,11.89,0.7,nicar,Desconocido,False
http://santafe.gov.ar,gov.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,12.55,2013-09-26T00:00:00,2026-04-10T00:00:00,11.83,0.71,nicar,Desconocido,False
http://unlu.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,,False
http://telam.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,12.46,2013-10-31T00:00:00,2026-04-14T00:00:00,11.74,0.72,nicar,Desconocido,False
http://telmex.net.ar,net.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,12.29,2013-10-15T00:00:00,2026-01-27T00:00:00,11.78,0.51,nicar,Desconocido,False
http://unt.edu.ar,edu.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,,False
http://icbc.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.7,2013-08-22T00:00:00,2026-04-30T00:00:00,11.93,0.76,nicar,Desconocido,False
http://macro.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,12.48,2013-10-10T00:00:00,2026-03-30T00:00:00,11.79,0.68,nicar,Desconocido,False
http://digitalsport.com.ar,com.ar,False,26,0,0,0,0,2,0,0,False,19,0,0,11.75,2013-12-27T00:00:00,2025-09-23T00:00:00,11.58,0.16,nicar,Desconocido,False
http://diariodecuyo.com.ar,com.ar,False,26,0,0,0,0,2,0,0,False,19,0,0,12.46,2013-09-09T00:00:00,2026-02-21T00:00:00,11.88,0.58,nicar,Desconocido,False
http://agip.gob.ar,gob.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,11.22,2014-10-03T00:00:00,2025-12-21T00:00:00,10.81,0.41,nicar,Desconocido,False
http://easy.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.03,2013-08-20T00:00:00,2025-08-28T00:00:00,11.93,0.09,nicar,Desconocido,False
http://vertv.net.ar,net.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,12.94,2013-08-28T00:00:00,2026-08-02T00:00:00,11.91,1.02,nicar,Desconocido,False
http://airedesantafe.com.ar,com.ar,False,27,0,0,0,0,2,0,0,False,20,0,0,12.09,2014-05-12T00:00:00,2026-06-10T00:00:00,11.21,0.88,nicar,Desconocido,False
http://ridsa.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,1.02,2025-03-19T18:14:11.671009,2026-03-27T00:00:00,0.35,0.67,nicar,Desconocido,False
http://bancopatagonia.com.ar,com.ar,False,28,0,0,0,0,2,0,0,False,21,0,0,12.1,2013-11-22T00:00:00,2025-12-25T00:00:00,11.68,0.42,nicar,Desconocido,False
http://uala.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,8.41,2017-04-27T19:26:50.377063,2025-09-22T00:00:00,8.24,0.16,nicar,Desconocido,False
http://ticketek.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://rionegro.gov.ar,gov.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://pjn.gov.ar,gov.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,Desconocido,False
http://elsol.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,,,,,,,Desconocido,False
http://naturacosmeticos.com.ar,com.ar,False,30,0,0,0,0,2,0,0,False,23,0,0,,,,,,,Desconocido,False
http://visa.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://unju.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://eltrecetv.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://airbnb.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,Desconocido,False
http://unsl.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://stockcenter.com.ar,com.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,,,,,,,Desconocido,False
http://elliberal.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,,,,,,,Desconocido,False
http://telepase.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://turismocity.com.ar,com.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,,,,,,,Desconocido,False
http://cinemarkhoyts.com.ar,com.ar,False,27,0,0,0,0,2,0,0,False,20,0,0,,,,,,,Desconocido,False
http://jumbo.com.ar,com.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,,,,,,,Desconocido,False
http://mecon.gov.ar,gov.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,12.63,2013-08-23T00:00:00,2026-04-07T00:00:00,11.93,0.7,nicar,Desconocido,False
http://unlpam.edu.ar,edu.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,,False
http://allaccess.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,8.04,2018-08-06T12:57:03.996083,2026-08-18T00:00:00,6.97,1.07,nicar,Desconocido,False
http://moov.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,4.91,2021-08-03T20:36:07.653680,2026-07-01T00:00:00,3.97,0.93,nicar,Desconocido,False
http://opensports.com.ar,com.ar,False,24,0,0,0,0,2,0,0,False,17,0,0,12.85,2013-09-09T00:00:00,2026-07-12T00:00:00,11.88,0.96,nicar,Desconocido,False
http://supermercadosdia.com.ar,com.ar,False,30,0,0,0,0,2,0,0,False,23,0,0,11.78,2013-12-18T00:00:00,2025-09-25T00:00:00,11.61,0.17,nicar,Desconocido,False
http://abc.gob.ar,gob.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,12.2,2013-09-05T00:00:00,2025-11-15T00:00:00,11.89,0.31,nicar,Desconocido,False
http://bancociudad.com.ar,com.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,11.95,2013-08-22T00:00:00,2025-08-01T00:00:00,11.93,0.02,nicar,Desconocido,False
http://coto.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,12.25,2014-01-03T00:00:00,2026-03-31T00:00:00,11.56,0.68,nicar,Desconocido,False
http://entrerios.gov.ar,gov.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,12.17,2013-08-29T00:00:00,2025-10-26T00:00:00,11.91,0.25,nicar,Desconocido,False
http://nike.com.ar,com.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,11.24,2015-01-29T00:00:00,2026-04-23T00:00:00,10.49,0.75,nicar,Desconocido,False
http://bumeran.com.ar,com.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,12.71,2013-09-16T00:00:00,2026-05-30T00:00:00,11.86,0.85,nicar,Desconocido,False
http://bidcom.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,11.88,2013-09-17T00:00:00,2025-08-01T00:00:00,11.86,0.02,nicar,Desconocido,False
http://elterritorio.com.ar,com.ar,False,26,0,0,0,0,2,0,0,False,19,0,0,12.18,2014-01-06T00:00:00,2026-03-10T00:00:00,11.55,0.62,nicar,Desconocido,False
http://pronto.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,12.49,2013-10-15T00:00:00,2026-04-08T00:00:00,11.78,0.7,nicar,Desconocido,False
http://elancasti.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,12.75,2013-10-04T00:00:00,2026-07-03T00:00:00,11.81,0.94,nicar,Desconocido,False
http://plataforma10.com.ar,com.ar,False,26,0,2,0,0,2,0,0,False,19,0,0,10.79,2015-06-18T00:00:00,2026-03-31T00:00:00,10.11,0.68,nicar,Desconocido,False
http://movistararena.com.ar,com.ar,False,27,0,0,0,0,2,0,0,False,20,0,0,12.08,2014-01-20T00:00:00,2026-02-14T00:00:00,11.52,0.56,nicar,Desconocido,False
http://unsa.edu.ar,edu.ar,False,18,0,0,0,0,2,0,0,False,11,0,0,,,,,,,,False
http://austral.edu.ar,edu.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,,False
http://supervielle.com.ar,com.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,12.65,2013-08-26T00:00:00,2026-04-17T00:00:00,11.92,0.73,nicar,Desconocido,False
http://nacionservicios.com.ar,com.ar,False,29,0,0,0,0,2,0,0,False,22,0,0,12.75,2013-09-11T00:00:00,2026-06-09T00:00:00,11.87,0.87,nicar,Desconocido,False
http://abc.gov.ar,gov.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,12.2,2013-09-05T00:00:00,2025-11-15T00:00:00,11.89,0.31,nicar,Desconocido,False
http://0223.com.ar,com.ar,False,18,0,4,0,0,2,0,0,False,11,0,0,11.09,2015-05-11T00:00:00,2026-06-09T00:00:00,10.21,0.87,nicar,Desconocido,False
http://mrecic.gov.ar,gov.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,12.62,2013-10-16T00:00:00,2026-05-28T00:00:00,11.78,0.84,nicar,Desconocido,False
http://cotodigital.com.ar,com.ar,False,25,0,0,0,0,2,0,0,False,18,0,0,12.49,2014-01-03T00:00:00,2026-06-29T00:00:00,11.56,0.93,nicar,Desconocido,False
http://fedpat.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,12.14,2014-02-21T00:00:00,2026-04-09T00:00:00,11.43,0.71,nicar,Desconocido,False
http://nuevodiarioweb.com.ar,com.ar,False,28,0,0,0,0,2,0,0,False,21,0,0,11.03,2014-10-16T00:00:00,2025-10-23T00:00:00,10.78,0.25,nicar,Desconocido,False
http://meliplay.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,12.46,2013-12-18T00:00:00,2026-06-02T00:00:00,11.61,0.85,nicar,Desconocido,False
http://ellitoral.com.ar,com.ar,False,23,0,0,0,0,2,0,0,False,16,0,0,12.12,2013-09-23T00:00:00,2025-11-03T00:00:00,11.84,0.28,nicar,Desconocido,False
http://chaco.gov.ar,gov.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,,,,,,,Desconocido,False
http://bancainternet.com.ar,com.ar,False,27,0,0,0,0,2,0,0,False,20,0,0,,,,,,,Desconocido,False
http://laarena.com.ar,com.ar,False,21,0,0,0,0,2,0,0,False,14,0,0,,,,,,,Desconocido,False
http://telpin.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,Desconocido,False
http://tuenti.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,Desconocido,False
http://centraldepasajes.com.ar,com.ar,False,30,0,0,0,0,2,0,0,False,23,0,0,,,,,,,Desconocido,False
http://sporting.com.ar,com.ar,False,22,0,0,0,0,2,0,0,False,15,0,0,,,,,,,Desconocido,False
http://oca.com.ar,com.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,Desconocido,False
http://chaco.gob.ar,gob.ar,False,19,0,0,0,0,2,0,0,False,12,0,0,,,,,,,Desconocido,False
http://gde.gob.ar,gob.ar,False,17,0,0,0,0,2,0,0,False,10,0,0,,,,,,,Desconocido,False
http://0221.com.ar,com.ar,False,18,0,4,0,0,2,0,0,False,11,0,0,,,,,,,Desconocido,False
http://primeraedicion.com.ar,com.ar,False,28,0,0,0,0,2,0,0,False,21,0,0,,,,,,,Desconocido,False
http://adnsur.com.ar,com.ar,False,20,0,0,0,0,2,0,0,False,13,0,0,,,,,,,Desconocido,False
